dice,iou,accuracy,sensitivity,specificity,image_id
0.9517181515693665,0.9078838229179382,0.996612548828125,0.9143334627151489,0.9997307658195496,131
0.9416809678077698,0.8897892832756042,0.93463134765625,0.9997976422309875,0.861773669719696,132
0.9480550289154053,0.9012401103973389,0.98663330078125,0.9352989196777344,0.9943322539329529,133
0.8167527914047241,0.6902639269828796,0.9210205078125,0.6902639269828796,1.0,134
0.9016801118850708,0.8209631443023682,0.878204345703125,0.8232899308204651,0.9940224885940552,135
0.8151036500930786,0.6879113912582397,0.9703369140625,0.998369038105011,0.9683724045753479,136
0.9816157221794128,0.9638952016830444,0.99249267578125,0.9899758696556091,0.9931315779685974,137
0.9780644178390503,0.9570704698562622,0.9921112060546875,0.9811866879463196,0.9944970011711121,138
0.8884409666061401,0.7992746233940125,0.9755096435546875,0.801278829574585,0.9996525645256042,139
0.9863371849060059,0.9730426669120789,0.976226806640625,0.9768964648246765,0.97138911485672,140
0.9773987531661987,0.9557965993881226,0.95697021484375,0.9571168422698975,0.9518599510192871,141
0.8969684839248657,0.8131847977638245,0.95343017578125,0.8134835362434387,0.9998780488967896,142
0.9469325542449951,0.8992136120796204,0.9434814453125,0.8999727964401245,0.998924195766449,143
0.9404616355895996,0.8876145482063293,0.9709930419921875,0.8903516530990601,0.9989316463470459,144
0.9423340559005737,0.8909562230110168,0.9929351806640625,0.8970832228660583,0.9995270371437073,145
0.9417073130607605,0.8898364305496216,0.9396820068359375,0.891799807548523,0.9973429441452026,146
0.9450628757476807,0.8958476185798645,0.969879150390625,0.8960367441177368,0.9999141097068787,147
0.550864040851593,0.3801327347755432,0.908782958984375,0.3801327347755432,1.0,148
0.9411629438400269,0.8888647556304932,0.984375,0.9489051103591919,0.989754855632782,149
0.9577853679656982,0.9189904928207397,0.9612579345703125,0.9924539923667908,0.9364627003669739,150
0.9631705284118652,0.9289575219154358,0.9803466796875,0.9701613187789917,0.9840169548988342,151
0.9414376616477966,0.8893548846244812,0.91748046875,0.8899922370910645,0.9979034662246704,152
0.9761250615119934,0.9533635377883911,0.9863433837890625,0.9596139788627625,0.9973101019859314,153
0.7783414125442505,0.6371186375617981,0.7733154296875,0.6376482248306274,0.9986196160316467,154
0.6629819273948669,0.495866060256958,0.887420654296875,0.912600576877594,0.8839434385299683,155
